status,nivel_confianca,id_brana,codigo_brana_atual,nome_brana_atual,nroproctab_easy,codconv_easy,nome_easy,metodo_match,divergencias,justificativa
revisar,M?DIA,40694,3200,Enxerto Pediculado - (por elemento),138,3200,Enxerto Pediculado - (por elemento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40695,3210,Enxerto por Tracionamento de Vestibulo - (por elemento),139,3210,Enxerto por Tracionamento de Vestibulo - (por elemento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40696,3220,Enxerto por Tracionamento de Vestibulo - (por segmento),140,3220,Enxerto por Tracionamento de Vestibulo - (por segmento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40697,3230,Frenectomia labial inferior,141,3230,Frenectomia labial inferior,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40698,3240,Frenectomia labial superior,142,3240,Frenectomia labial superior,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40701,3270,Frenotomia Lingual,145,3270,Frenotomia Lingual,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40702,3280,Gengivectomia ou Gengivoplastia - (por elemento),146,3280,Gengivectomia ou Gengivoplastia - (por elemento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40703,3290,Gengivectomia ou Gengivoplastia - (por segmento),147,3290,Gengivectomia ou Gengivoplastia - (por segmento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40704,3300,Gengivectomia palatina / lingual - (por elemento),148,3300,Gengivectomia palatina / lingual - (por elemento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40705,3310,Gengivectomia palatina / lingual - (por segmento),149,3310,Gengivectomia palatina / lingual - (por segmento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40707,3330,Raspagem Sub-gengival e Curetagem de bolsa - (por segmento),151,3330,Raspagem Sub-gengival e Curetagem de bolsa - (por segmento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40708,3340,Raspagem Supra-gengival - (por segmento),152,3340,Raspagem Supra-gengival - (por segmento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40710,3360,Sepultamento Radicular - (por raiz),154,3360,Sepultamento Radicular - (por raiz),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40711,3370,Ulectomia,155,3370,Ulectomia,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40719,1070,Profilaxia - (Ultrason e Jato de Bicarbonato),163,1070,Profilaxia - (Ultrason e Jato de Bicarbonato),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40720,1080,Teste de fluxo salivar,164,1080,Teste de fluxo salivar,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40722,8000,Attachment,166,8000,Attachment,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40723,8010,Casquete de moldagem,167,8010,Casquete de moldagem,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40725,8030,Coroa em Resina Prensada,169,8030,Coroa em Resina Prensada,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40726,8040,Coroa em Resina Sinfony,170,8040,Coroa em Resina Sinfony,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
