linha_csv,codigo_csv,nome_csv,especialidade_csv,preco_csv,nroproctab_sql,codconv_sql,descricao_sql,especialidade_sql,preco_sql,codigo_brana,nome_brana,especialidade_brana,preco_brana,codigo_significado,classe_csv_sql,classe_csv_brana,nivel_confian?a_anterior,nivel_confian?a_final,justificativa
282,8120,Coroa Metal-free sob implante - (Procera),Prótese,"1.870,00",178,8120,Coroa Metal-free sob implante - (Procera),2,1870.0,8120,Coroa Metal-free sob implante - (Procera),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
283,8130,Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),Prótese,"2.090,00",179,8130,Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),2,2090.0,8130,Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
284,8140,Coroa metalo-cerâmica,Prótese,"1.500,00",180,8140,Coroa metalo-cerâmica,2,1500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
285,8150,Coroa Metalo-cerâmica sob implante,Prótese,"2.100,00",181,8150,Coroa Metalo-cerâmica sob implante,2,2100.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
286,8151,Munhão Universal - CM,Prótese,"385,00",195,8151,Munhão Universal - CM,2,385.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
287,8160,Coroa Provisória Imediata,Prótese,"350,00",182,8160,Coroa Provisória Imediata,2,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
288,8161,Coroa Provisória de Onlay / Inlay,Prótese,"350,00",183,8161,Coroa Provisória de Onlay / Inlay,2,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
289,8170,Coroa Provisória de Laboratório sob implante,Prótese,"750,00",184,8170,Coroa Provisória de Laboratório sob implante,2,750.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
290,8171,Coroa Provisória Imediata sob implante,Prótese,"650,00",328,8171,Coroa Provisória Imediata sob implante,2,650.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
291,8180,Coroa metálica total,Prótese,"715,00",185,8180,Coroa metálica total,2,715.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
292,8190,Coroa Provisória de Laboratório,Prótese,"500,00",186,8190,Coroa Provisória de Laboratório,2,500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
293,8200,Enceramento de diagnóstico - (por elemento),Dentística,"100,00",189,8200,Enceramento de diagnóstico - (por elemento),1,100.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
294,8210,Enceramento de diagnóstico por elemento sob implante,Prótese,"100,00",190,8210,Enceramento de diagnóstico por elemento sob implante,2,100.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
295,8220,Faceta em Porcelana,Prótese,"1.900,00",191,8220,Faceta em Porcelana,2,1900.0,8220,Faceta em Porcelana,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
296,8230,Faceta em Resina Acrilica,Prótese,"1.000,00",192,8230,Faceta em Resina Acrilica,2,1000.0,8230,Faceta em Resina Acrilica,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
297,8240,Guia Cirurgico,Prótese,"500,00",193,8240,Guia Cirurgico,2,500.0,8240,Guia Cirurgico,02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
298,8250,Jig ou Front-Platô,Prótese,"350,00",194,8250,Jig ou Front-Platô,2,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
299,8260,Núcleo Metálico-fundido,Prótese,"450,00",197,8260,Núcleo Metálico-fundido,2,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
300,8261,Núcleo Metálico fundido bi-partido,Prótese,"450,00",335,8261,Núcleo Metálico fundido bi-partido,2,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
301,8270,Núcleo Metal-free estético,Prótese,"450,00",196,8270,Núcleo Metal-free estético,2,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
302,8290,Placa de mordida miorrelaxante,Prótese,"350,00",199,8290,Placa de mordida miorrelaxante,2,350.0,8290,Placa de mordida miorrelaxante,07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
303,8291,Protetor bucal Playsafe,Prótese,"700,00",216,8291,Protetor bucal Playsafe,2,700.0,8291,Protetor bucal Playsafe,07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
304,8292,Protetor bucal Playsafe Personalizado,Prótese,"950,00",320,8292,Protetor bucal Playsafe Personalizado,2,950.0,8292,Protetor bucal Playsafe Personalizado,07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
305,8300,Placa para Bruxismo Acrílica,Prótese,"550,00",200,8300,Placa para Bruxismo Acrílica,2,550.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
306,8305,Placa para Bruxismo Mista - (Erkoflex),Prótese,"1.000,00",201,8305,Placa para Bruxismo Mista - (Erkoflex),2,1000.0,8305,Placa para Bruxismo Mista - (Erkoflex),07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
307,8310,Placa para Clareamento,Prótese,"250,00",202,8310,Placa para Clareamento,2,250.0,8310,Placa para Clareamento,07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
308,8315,Placa para Ortose,Prótese,"660,00",318,8315,Placa para Ortose,2,660.0,8315,Placa para Ortose,07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
309,8320,Prótese Parcial Fixa Adesiva Metal-free,Prótese,"1.500,00",203,8320,Prótese Parcial Fixa Adesiva Metal-free,2,1500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
310,8330,Prótese Parcial Fixa Acrilica sob Implante,Prótese,"1.200,00",204,8330,Prótese Parcial Fixa Acrilica sob Implante,2,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
311,8340,Prótese Parcial Fixa Metalo-cerâmica - (1 Pôntico),Prótese,"1.500,00",205,8340,Prótese Parcial Fixa Metalo-cerâmica - (1 Pôntico),2,1500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
312,8350,Prótese Parcial Fixa Metalo-cerâmica - (2 Pônticos),Prótese,"3.960,00",206,8350,Prótese Parcial Fixa Metalo-cerâmica - (2 Pônticos),2,3960.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
313,8360,Prótese Parcial Fixa Metalo-plastica - (1 Pôntico),Prótese,"3.000,00",207,8360,Prótese Parcial Fixa Metalo-plastica - (1 Pôntico),2,3000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
314,8361,Prótese Parcial Fixa Metalo-plastica - (2 Pônticos),Prótese,"3.000,00",208,8361,Prótese Parcial Fixa Metalo-plastica - (2 Pônticos),2,3000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
315,8370,Prótese Parcial Fixa Provisória - (1 Pôntico),Prótese,"650,00",209,8370,Prótese Parcial Fixa Provisória - (1 Pôntico),2,650.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
316,8380,Prótese Parcial Removível - (Importada)  /  (por arcada),Prótese,"2.200,00",210,8380,Prótese Parcial Removível - (Importada)  /  (por arcada),2,2200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
317,8390,Prótese Parcial Removível - (por arcada),Prótese,"1.500,00",211,8390,Prótese Parcial Removível - (por arcada),2,1500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
318,8400,Prótese Parcial Removível Provisória - (por arcada),Prótese,"650,00",212,8400,Prótese Parcial Removível Provisória - (por arcada),2,650.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
319,8410,Prótese Total - (Importada) / (por arcada),Prótese,"2.750,00",213,8410,Prótese Total - (Importada) / (por arcada),2,2750.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
320,8420,Prótese Total - (por arcada),Prótese,"1.650,00",214,8420,Prótese Total - (por arcada),2,1650.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
321,8430,Prótese Total Imediada - (por arcada),Prótese,"1.210,00",215,8430,Prótese Total Imediada - (por arcada),2,1210.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
322,8440,Prótese Protocolo,Prótese,"10.000,00",217,8440,Prótese Protocolo,2,10000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
323,8450,Reembasamento de Coroa Provisória,Prótese,"150,00",218,8450,Reembasamento de Coroa Provisória,2,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
324,8460,Reembasamento Prótese Total ou Parcial,Prótese,"350,00",219,8460,Reembasamento Prótese Total ou Parcial,2,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
325,8470,Restauração Metálica Fundida - RMF,Prótese,"700,00",220,8470,Restauração Metálica Fundida - RMF,2,700.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
326,8480,Restauração Onlay / Inlay em Porcelana,Prótese,"1.200,00",221,8480,Restauração Onlay / Inlay em Porcelana,2,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
327,8481,E-MAX - Restauração Onlay / Inlay em Dissilicato de lítio,Prótese,"2.300,00",188,8481,E-MAX - Restauração Onlay / Inlay em Dissilicato de lítio,2,2300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
328,8482,E-MAX - Jaqueta pura em dissilicato,Prótese,"2.300,00",333,8482,E-MAX - Jaqueta pura em dissilicato,2,2300.0,8482,E-MAX - Jaqueta pura em dissilicato,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
329,8490,Restauração Onlay / Inlay em Ceromero,Prótese,"1.000,00",222,8490,Restauração Onlay / Inlay em Ceromero,2,1000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
330,8500,E-MAX - Lente de contato,Prótese,"2.300,00",187,8500,E-MAX - Lente de contato,2,2300.0,8500,E-MAX - Lente de contato,02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
331,9000,Micro-agulhamento (Derma Roller),Harmonização Facial,"600,00",319,9000,Micro-agulhamento (Derma Roller),14,600.0,9000,Micro-agulhamento (Derma Roller),14,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
332,9010,Botox,Harmonização Facial,"1.200,00",322,9010,Botox,14,1200.0,9010,Botox,14,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
333,9020,Preenchimento,Harmonização Facial,"2.000,00",324,9020,Preenchimento,14,2000.0,9020,Preenchimento,14,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
334,9030,Lipo de papada,Harmonização Facial,"2.000,00",327,9030,Lipo de papada,14,2000.0,9030,Lipo de papada,14,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
335,9040,Fios de sustentação,Harmonização Facial,"1.200,00",329,9040,Fios de sustentação,14,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
336,9050,Bichectomia,Harmonização Facial,"1.200,00",330,9050,Bichectomia,14,1200.0,9050,Bichectomia,14,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
